,signals,site,timestamp,data_name
SITE_SM_solarInstPower,6196.391906738314,c8eb2d3d,2022-03-03 22:06:57+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-9.500000000000455,2b98cbdd,2022-03-03 22:06:57+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,2b98cbdd,2022-03-03 22:06:57+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,2b98cbdd,2022-03-03 22:06:57+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2828.000000000002,55af2f9b,2022-03-03 22:06:57+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,49.459001827239646,55af2f9b,2022-03-03 22:06:57+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,7492.758483886718,55af2f9b,2022-03-03 22:06:57+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.33333333333303,e6bcf7cf,2022-03-03 22:06:58+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-5331.024519856764,e6bcf7cf,2022-03-03 22:06:58+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,6824.6348995398785,e6bcf7cf,2022-03-03 22:06:58+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-0.33333333333303,7da0acb7,2022-03-03 22:06:58+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2882.265679931646,7da0acb7,2022-03-03 22:06:58+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4817.64067382813,7da0acb7,2022-03-03 22:06:58+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,c18b6195,2022-03-03 22:06:58+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,14.625994364418645,c18b6195,2022-03-03 22:06:58+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,236.66633071899344,c18b6195,2022-03-03 22:06:58+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,9.33333333333394,20abb173,2022-03-03 22:06:58+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-666.9519950866618,20abb173,2022-03-03 22:06:58+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2158.784606933591,20abb173,2022-03-03 22:06:58+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,f34b386a,2022-03-03 22:06:58+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,3696.0864746093766,f34b386a,2022-03-03 22:06:58+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2547.8940429687486,f34b386a,2022-03-03 22:06:58+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2450.333333333333,f7f9ac09,2022-03-03 22:06:58+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,4.97699966430627,f7f9ac09,2022-03-03 22:06:58+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2992.0859619140624,f7f9ac09,2022-03-03 22:06:58+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,292.3333333333312,5fc96249,2022-03-03 22:06:58+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,3.926016235351737,5fc96249,2022-03-03 22:06:58+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3315.214847819013,5fc96249,2022-03-03 22:06:58+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-9.833333333333485,82c74b9e,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2365.951928710937,82c74b9e,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2922.0754760742184,82c74b9e,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,b255f7ad,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,2024.7818593343075,b255f7ad,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,0.11750000516573801,b255f7ad,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,129.83333333333348,61bff705,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,61bff705,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,61bff705,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,373.5000000000059,619fd2b9,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,2.725655364993116,619fd2b9,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1413.4642878155,619fd2b9,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-0.166666666666515,260f359a,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,271.4466693878153,260f359a,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,219.71216850280794,260f359a,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3268.833333333335,4faff963,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,37.32299980322579,4faff963,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4170.364929199218,4faff963,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,499a251d,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-67.60001144409247,499a251d,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4330.681921386719,499a251d,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-9.833333333333485,dfc6fdf5,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,696.595518938691,dfc6fdf5,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3401.355808512378,dfc6fdf5,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-0.166666666666515,64e1616f,2022-03-03 22:06:59+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-675.2128407796232,64e1616f,2022-03-03 22:06:59+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1239.192390950521,64e1616f,2022-03-03 22:06:59+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,93c8a2c1,2022-03-03 22:07:00+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,2495.349975585937,93c8a2c1,2022-03-03 22:07:00+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,782.2041916948367,93c8a2c1,2022-03-03 22:07:00+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,eec02ec5,2022-03-03 22:07:00+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-1176.4600219726562,eec02ec5,2022-03-03 22:07:00+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2082.0,eec02ec5,2022-03-03 22:07:00+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,49b6c0dd,2022-03-03 22:07:00+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3905.0,49b6c0dd,2022-03-03 22:07:00+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,-4942.0,49b6c0dd,2022-03-03 22:07:00+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,d0926969,2022-03-03 22:07:00+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,29.73000144958496,d0926969,2022-03-03 22:07:00+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3945.1907893697535,d0926969,2022-03-03 22:07:00+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3550.0000000000005,7435e9d3,2022-03-03 22:07:00+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2.549998626112938,7435e9d3,2022-03-03 22:07:00+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4047.6201171875,7435e9d3,2022-03-03 22:07:00+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3470.0,134a3fa6,2022-03-03 22:07:46+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,656.8506571451823,134a3fa6,2022-03-03 22:07:46+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3462.02930094401,134a3fa6,2022-03-03 22:07:46+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,8d9fed87,2022-03-03 22:07:46+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2057.2,8d9fed87,2022-03-03 22:07:46+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4306.0,8d9fed87,2022-03-03 22:07:46+00:00,SITE_SM_solarInstPower
SYNC_GridState,,8d9fed87,2022-03-03 22:07:46+00:00,SYNC_GridState
SITE_SM_batteryInstPower,-2.333333333333485,5688ed10,2022-03-03 22:07:46+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-72.6656622568772,5688ed10,2022-03-03 22:07:46+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,346.6179977416998,5688ed10,2022-03-03 22:07:46+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-17.666666666666515,07333ad0,2022-03-03 22:07:46+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,215.40633799235215,07333ad0,2022-03-03 22:07:46+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,397.2589940388999,07333ad0,2022-03-03 22:07:46+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-15.33333333333303,38c8ae33,2022-03-03 22:07:46+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-5507.025008138021,38c8ae33,2022-03-03 22:07:46+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5997.051188151042,38c8ae33,2022-03-03 22:07:46+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,10.0,adc42b19,2022-03-03 22:07:46+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3358.7162556966146,adc42b19,2022-03-03 22:07:46+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5534.899762729238,adc42b19,2022-03-03 22:07:46+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,2.333333333333485,e9ba8cec,2022-03-03 22:07:46+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-218.37537994392687,e9ba8cec,2022-03-03 22:07:46+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5438.299121093751,e9ba8cec,2022-03-03 22:07:46+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-5.66666666666606,e12c2148,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,e12c2148,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,e12c2148,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,242.16666666666697,4b78aae6,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,0.082665506998713,4b78aae6,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,459.5013602269633,4b78aae6,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-7.83333333333303,e724ca65,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2780.7128356933595,e724ca65,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3490.5368123372396,e724ca65,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2.16666666666697,135433c1,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,602.3690004984549,135433c1,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,85.99816493987927,135433c1,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-7.83333333333303,02ebf5c7,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-4335.412890625004,02ebf5c7,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4782.755388824968,02ebf5c7,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,1276.833333333284,c8eb2d3d,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-62.26569112142897,c8eb2d3d,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4543.539827474024,c8eb2d3d,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2.16666666666697,2b98cbdd,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,2b98cbdd,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,2b98cbdd,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2830.0,55af2f9b,2022-03-03 22:07:47+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-6.6776650746641835,55af2f9b,2022-03-03 22:07:47+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,7512.543920898437,55af2f9b,2022-03-03 22:07:47+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,7.999999999999545,e6bcf7cf,2022-03-03 22:07:48+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-5395.800244140621,e6bcf7cf,2022-03-03 22:07:48+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,6806.286605099992,e6bcf7cf,2022-03-03 22:07:48+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,7da0acb7,2022-03-03 22:07:48+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2823.159973144535,7da0acb7,2022-03-03 22:07:48+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4787.375830078127,7da0acb7,2022-03-03 22:07:48+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,c18b6195,2022-03-03 22:07:48+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,16.878005981445064,c18b6195,2022-03-03 22:07:48+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,231.57599945068384,c18b6195,2022-03-03 22:07:48+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,2.000000000000454,20abb173,2022-03-03 22:07:48+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-857.4139968871957,20abb173,2022-03-03 22:07:48+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2114.81198730469,20abb173,2022-03-03 22:07:48+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,7.999999999999545,f34b386a,2022-03-03 22:07:48+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,4394.478063964805,f34b386a,2022-03-03 22:07:48+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2507.8579345703147,f34b386a,2022-03-03 22:07:48+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2513.999999999997,f7f9ac09,2022-03-03 22:07:48+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,5.625999450683533,f7f9ac09,2022-03-03 22:07:48+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2983.4660156250006,f7f9ac09,2022-03-03 22:07:48+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,445.16666666667675,5fc96249,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3.259303283691885,5fc96249,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3172.0682617187404,5fc96249,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,82c74b9e,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2350.53565266927,82c74b9e,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2906.9589436848946,82c74b9e,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,b255f7ad,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,1982.8981516520155,b255f7ad,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,0.071000002821283,b255f7ad,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,121.8333333333328,61bff705,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,61bff705,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,61bff705,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,388.1666666666672,619fd2b9,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-0.5661847432458631,619fd2b9,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1356.8126121034709,619fd2b9,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,260f359a,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,265.347006734212,260f359a,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,231.4071645100919,260f359a,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3270.0000000000005,4faff963,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,35.846665755907566,4faff963,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4209.386360677086,4faff963,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,499a251d,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,499a251d,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,499a251d,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-1.833333333332802,dfc6fdf5,2022-03-03 22:07:49+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,1103.841169166592,dfc6fdf5,2022-03-03 22:07:49+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2937.596602376271,dfc6fdf5,2022-03-03 22:07:49+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,16.666666666667425,64e1616f,2022-03-03 22:07:50+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-660.4116414388013,64e1616f,2022-03-03 22:07:50+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1236.7600097656248,64e1616f,2022-03-03 22:07:50+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,8.333333333333712,93c8a2c1,2022-03-03 22:07:50+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,2510.6500142415366,93c8a2c1,2022-03-03 22:07:50+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,767.8209997652469,93c8a2c1,2022-03-03 22:07:50+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-8.333333333333712,eec02ec5,2022-03-03 22:07:50+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-1194.65165201823,eec02ec5,2022-03-03 22:07:50+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2020.4916687011694,eec02ec5,2022-03-03 22:07:50+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,8.333333333333712,49b6c0dd,2022-03-03 22:07:50+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3910.0,49b6c0dd,2022-03-03 22:07:50+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,-4932.0,49b6c0dd,2022-03-03 22:07:50+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,d0926969,2022-03-03 22:07:50+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-46.311669985456746,d0926969,2022-03-03 22:07:50+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3952.079548978439,d0926969,2022-03-03 22:07:50+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3558.333333333334,7435e9d3,2022-03-03 22:07:50+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,9.658333818118333,7435e9d3,2022-03-03 22:07:50+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4048.9866943359375,7435e9d3,2022-03-03 22:07:50+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3439.999999999999,134a3fa6,2022-03-03 22:08:36+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,665.6200012207034,134a3fa6,2022-03-03 22:08:36+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3446.868017578124,134a3fa6,2022-03-03 22:08:36+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-6.000000000000227,8d9fed87,2022-03-03 22:08:36+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2056.3999999999996,8d9fed87,2022-03-03 22:08:36+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4304.8,8d9fed87,2022-03-03 22:08:36+00:00,SITE_SM_solarInstPower
SYNC_GridState,,8d9fed87,2022-03-03 22:08:36+00:00,SYNC_GridState
SITE_SM_batteryInstPower,0.0,5688ed10,2022-03-03 22:08:36+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-74.92799682617229,5688ed10,2022-03-03 22:08:36+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,351.14199523925834,5688ed10,2022-03-03 22:08:36+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-26.000000000000227,07333ad0,2022-03-03 22:08:36+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,207.47000732421955,07333ad0,2022-03-03 22:08:36+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,373.53199768066327,07333ad0,2022-03-03 22:08:36+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-7.999999999999545,38c8ae33,2022-03-03 22:08:36+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-5502.24208984375,38c8ae33,2022-03-03 22:08:36+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5988.23388671875,38c8ae33,2022-03-03 22:08:36+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,3.999999999999772,adc42b19,2022-03-03 22:08:36+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3355.022045898437,adc42b19,2022-03-03 22:08:36+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5528.685027477796,adc42b19,2022-03-03 22:08:36+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,e9ba8cec,2022-03-03 22:08:36+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2110.522027588009,e9ba8cec,2022-03-03 22:08:36+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5415.698046874999,e9ba8cec,2022-03-03 22:08:36+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,e12c2148,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,e12c2148,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,e12c2148,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,264.66666666666697,4b78aae6,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,7.480996704101654,4b78aae6,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,446.41488379210483,4b78aae6,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,e724ca65,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2774.2043009440104,e724ca65,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3486.3483337402345,e724ca65,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,135433c1,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,730.2398272196468,135433c1,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,65.31133184432949,135433c1,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,02ebf5c7,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-4228.345727539062,02ebf5c7,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4678.4060058396535,02ebf5c7,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,859.1666666666572,c8eb2d3d,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,0.27415262858064404,c8eb2d3d,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4415.670947265629,c8eb2d3d,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-6.1666666666667425,2b98cbdd,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,2b98cbdd,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,2b98cbdd,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2725.166666666665,55af2f9b,2022-03-03 22:08:37+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,0.118500773112252,55af2f9b,2022-03-03 22:08:37+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,7502.219653320312,55af2f9b,2022-03-03 22:08:37+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2.666666666666515,e6bcf7cf,2022-03-03 22:08:38+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-5398.435310872396,e6bcf7cf,2022-03-03 22:08:38+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,6770.476351876394,e6bcf7cf,2022-03-03 22:08:38+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,7da0acb7,2022-03-03 22:08:38+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2772.4340128580734,7da0acb7,2022-03-03 22:08:38+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4739.494612630208,7da0acb7,2022-03-03 22:08:38+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,c18b6195,2022-03-03 22:08:38+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,12.827335611979228,c18b6195,2022-03-03 22:08:38+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,235.50333429972324,c18b6195,2022-03-03 22:08:38+00:00,SITE_SM_solarInstPower
